ID	CRISPR-Cas
ab07380	No_CRISPR
ab07382	No_CRISPR
ab07383	No_CRISPR
ab07384	No_CRISPR
ab07386	No_CRISPR
ab07387	No_CRISPR
ab07388	No_CRISPR
ab07389	No_CRISPR
ab07391	No_CRISPR
ab07392	No_CRISPR
ab07393	No_CRISPR
ab07394	No_CRISPR
ab07395	No_CRISPR
ab07396	No_CRISPR
ab07397	No_CRISPR
ab07398	No_CRISPR
ab07399	No_CRISPR
ab07405	No_CRISPR
ab07406	No_CRISPR
ab07407	No_CRISPR
ab07408	No_CRISPR
ab07409	No_CRISPR
ab07410	No_CRISPR
ab07411	No_CRISPR
ab07412	No_CRISPR
ab07413	No_CRISPR
ab07414	No_CRISPR
ab07415	No_CRISPR
ab07417	No_CRISPR
ab07418	No_CRISPR
ab07419	No_CRISPR
ab07420	No_CRISPR
ab07421	No_CRISPR
ab07423	No_CRISPR
ab07424	No_CRISPR
ab07425	No_CRISPR
ab07427	No_CRISPR
ab07428	No_CRISPR
ab07429	No_CRISPR
ab07430	No_CRISPR
ab07431	No_CRISPR
ab07432	No_CRISPR
ab07433	No_CRISPR
ab07434	No_CRISPR
ab07435	No_CRISPR
ab07436	No_CRISPR
ab07437	No_CRISPR
ab07438	No_CRISPR
ab07443	No_CRISPR
ab07445	No_CRISPR
ab07446	No_CRISPR
ab07448	No_CRISPR
ab07449	No_CRISPR
ab07459	No_CRISPR
ab07493	No_CRISPR
ab07494	No_CRISPR
ab07495	No_CRISPR
ab07496	No_CRISPR
ab07497	No_CRISPR
ab07498	No_CRISPR
ab07499	No_CRISPR
ab07500	No_CRISPR
ab07501	No_CRISPR
ab07502	No_CRISPR
ab07503	No_CRISPR
ab07504	No_CRISPR
ab07505	No_CRISPR
ab07506	No_CRISPR
ab07507	No_CRISPR
ab07508	No_CRISPR
ab07509	No_CRISPR
ab07510	No_CRISPR
ab07511	No_CRISPR
ab07512	No_CRISPR
ab07513	No_CRISPR
ab07514	No_CRISPR
ab07515	No_CRISPR
ab07516	No_CRISPR
ab07517	No_CRISPR
ab07518	No_CRISPR
ab07519	No_CRISPR
ab07520	No_CRISPR
ab07521	No_CRISPR
ab07522	No_CRISPR
ab07523	No_CRISPR
ab07524	No_CRISPR
ab07525	No_CRISPR
ab07526	No_CRISPR
ab07527	No_CRISPR
ab07528	No_CRISPR
ab07529	No_CRISPR
ab07530	No_CRISPR
ab07531	No_CRISPR
ab07532	No_CRISPR
ab07533	No_CRISPR
ab07534	No_CRISPR
ab07535	No_CRISPR
ab07536	No_CRISPR
ab07537	No_CRISPR
ab07538	No_CRISPR
ab07539	No_CRISPR
ab07540	No_CRISPR
ab07541	No_CRISPR
ab07542	No_CRISPR
ab07543	No_CRISPR
ab07544	No_CRISPR
ab07545	No_CRISPR
ab07546	No_CRISPR
ab07547	No_CRISPR
ab07548	No_CRISPR
ab07549	No_CRISPR
ab07550	No_CRISPR
ab07551	No_CRISPR
ab07552	No_CRISPR
ab07553	No_CRISPR
ab07554	No_CRISPR
ab07555	No_CRISPR
ab07556	No_CRISPR
ab07557	No_CRISPR
ab07558	No_CRISPR
ab07559	No_CRISPR
ab07560	No_CRISPR
ab07561	No_CRISPR
ab07562	No_CRISPR
ab07563	No_CRISPR
ab07564	No_CRISPR
ab07565	No_CRISPR
ab07566	No_CRISPR
ab07567	No_CRISPR
ab07568	No_CRISPR
ab07569	No_CRISPR
ab07570	No_CRISPR
ab07571	No_CRISPR
ab07572	No_CRISPR
ab07573	No_CRISPR
ab07574	No_CRISPR
ab07575	No_CRISPR
ab07576	No_CRISPR
ab07577	No_CRISPR
ab07579	No_CRISPR
ab07580	No_CRISPR
ab07581	No_CRISPR
ab07582	No_CRISPR
ab07583	No_CRISPR
ab07584	No_CRISPR
ab07585	No_CRISPR
ab07586	No_CRISPR
ab07587	No_CRISPR
ab07588	No_CRISPR
ab07589	No_CRISPR
ab07590	No_CRISPR
ab07591	No_CRISPR
ab07592	No_CRISPR
ab07594	No_CRISPR
ab07595	No_CRISPR
ab07596	No_CRISPR
ab07597	No_CRISPR
ab07598	No_CRISPR
ab07599	No_CRISPR
ab07600	No_CRISPR
ab07601	No_CRISPR
ab07603	No_CRISPR
ab07604	No_CRISPR
ab07605	No_CRISPR
ab07606	No_CRISPR
ab07607	No_CRISPR
ab07608	No_CRISPR
ab07609	No_CRISPR
ab07610	No_CRISPR
ab07612	No_CRISPR
ab07614	No_CRISPR
ab07616	No_CRISPR
ab07617	No_CRISPR
ab07618	No_CRISPR
ab07619	No_CRISPR
ab07620	No_CRISPR
ab07621	No_CRISPR
ab07622	No_CRISPR
ab07623	No_CRISPR
ab07624	No_CRISPR
ab07625	No_CRISPR
ab07626	No_CRISPR
ab07627	No_CRISPR
ab07628	No_CRISPR
ab07629	No_CRISPR
ab07630	No_CRISPR
ab07631	No_CRISPR
ab07632	No_CRISPR
ab07633	No_CRISPR
ab07634	No_CRISPR
ab07635	No_CRISPR
ab07636	No_CRISPR
ab07637	No_CRISPR
ab07638	No_CRISPR
ab07639	No_CRISPR
ab07640	No_CRISPR
ab07643	No_CRISPR
ab07644	No_CRISPR
ab07645	No_CRISPR
ab07646	No_CRISPR
ab07647	No_CRISPR
ab07648	No_CRISPR
ab07649	No_CRISPR
ab07650	No_CRISPR
ab07651	No_CRISPR
ab07652	No_CRISPR
ab07653	No_CRISPR
ab07654	No_CRISPR
ab07655	No_CRISPR
ab07656	No_CRISPR
ab07657	No_CRISPR
ab07658	No_CRISPR
ab07659	No_CRISPR
ab07662	No_CRISPR
ab07663	No_CRISPR
ab07665	No_CRISPR
ab07667	No_CRISPR
ab07669	No_CRISPR
ab07670	No_CRISPR
ab07671	No_CRISPR
ab07672	No_CRISPR
ab07677	No_CRISPR
ab07678	No_CRISPR
ab07679	No_CRISPR
ab07680	No_CRISPR
ab07681	No_CRISPR
ab07682	No_CRISPR
ab07683	No_CRISPR
ab07684	No_CRISPR
ab07685	No_CRISPR
ab07686	No_CRISPR
ab07687	No_CRISPR
ab07688	No_CRISPR
ab07689	No_CRISPR
ab07690	No_CRISPR
ab07691	No_CRISPR
ab07692	No_CRISPR
ab07693	No_CRISPR
ab07694	No_CRISPR
ab07695	No_CRISPR
ab07696	No_CRISPR
ab07697	No_CRISPR
ab07698	No_CRISPR
ab07699	No_CRISPR
ab07700	No_CRISPR
ab07701	No_CRISPR
ab07704	No_CRISPR
ab07705	No_CRISPR
ab07706	No_CRISPR
ab07707	No_CRISPR
ab07708	No_CRISPR
ab07709	No_CRISPR
ab07710	No_CRISPR
ab07711	No_CRISPR
ab07712	No_CRISPR
ab07713	No_CRISPR
ab07714	No_CRISPR
ab07715	No_CRISPR
ab07716	No_CRISPR
ab07717	No_CRISPR
ab07718	No_CRISPR
ab07719	No_CRISPR
ab07720	No_CRISPR
ab07721	No_CRISPR
ab07723	No_CRISPR
ab07724	No_CRISPR
ab07725	No_CRISPR
ab07726	No_CRISPR
ab07727	No_CRISPR
ab07728	No_CRISPR
ab07729	No_CRISPR
ab07732	No_CRISPR
ab07733	No_CRISPR
ab07734	No_CRISPR
ab07736	No_CRISPR
ab07737	No_CRISPR
ab07738	No_CRISPR
ab07740	No_CRISPR
ab07741	No_CRISPR
ab07742	No_CRISPR
ab07743	No_CRISPR
ab07744	No_CRISPR
ab07745	No_CRISPR
ab07746	No_CRISPR
ab07747	No_CRISPR
ab07748	No_CRISPR
ab07749	No_CRISPR
ab07751	No_CRISPR
ab07752	No_CRISPR
ab07753	No_CRISPR
ab07754	No_CRISPR
ab07755	No_CRISPR
ab07756	No_CRISPR
ab07757	No_CRISPR
ab07758	No_CRISPR
ab07759	No_CRISPR
ab07760	No_CRISPR
ab07762	No_CRISPR
ab07763	No_CRISPR
ab07764	No_CRISPR
ab07765	No_CRISPR
ab07766	No_CRISPR
ab07767	No_CRISPR
ab07768	No_CRISPR
ab07769	No_CRISPR
ab07770	No_CRISPR
ab07771	No_CRISPR
ab07772	No_CRISPR
ab07773	No_CRISPR
ab07774	No_CRISPR
ab07775	No_CRISPR
ab07778	No_CRISPR
ab07779	No_CRISPR
ab07780	No_CRISPR
ab07781	No_CRISPR
ab07783	No_CRISPR
ab07784	No_CRISPR
ab07785	No_CRISPR
ab07786	No_CRISPR
ab07787	No_CRISPR
ab07788	No_CRISPR
ab07789	No_CRISPR
ab07791	No_CRISPR
ab07792	No_CRISPR
ab07793	No_CRISPR
ab07794	No_CRISPR
ab07795	No_CRISPR
ab07796	No_CRISPR
ab07798	No_CRISPR
ab07800	No_CRISPR
ab07801	No_CRISPR
ab07802	No_CRISPR
ab07804	No_CRISPR
ab07805	No_CRISPR
ab07806	No_CRISPR
ab07807	No_CRISPR
ab07808	No_CRISPR
ab07809	No_CRISPR
ab07810	No_CRISPR
ab07811	No_CRISPR
ab07813	No_CRISPR
ab07814	No_CRISPR
ab07815	No_CRISPR
ab07816	No_CRISPR
ab07818	No_CRISPR
ab07819	No_CRISPR
ab07820	No_CRISPR
ab07821	No_CRISPR
ab07822	No_CRISPR
ab07823	No_CRISPR
ab07824	No_CRISPR
ab07825	No_CRISPR
ab07826	No_CRISPR
ab07827	No_CRISPR
ab07828	No_CRISPR
ab07829	No_CRISPR
ab07830	No_CRISPR
ab07831	No_CRISPR
ab07832	No_CRISPR
ab07833	No_CRISPR
ab07834	No_CRISPR
ab07835	No_CRISPR
ab07836	No_CRISPR
ab07837	No_CRISPR
ab07838	No_CRISPR
ab07839	No_CRISPR
ab07840	No_CRISPR
ab07841	No_CRISPR
ab07842	No_CRISPR
ab07843	No_CRISPR
ab07844	No_CRISPR
ab07845	No_CRISPR
ab07846	No_CRISPR
ab07847	No_CRISPR
ab07848	No_CRISPR
ab07849	No_CRISPR
ab07850	No_CRISPR
ab07851	No_CRISPR
ab07853	No_CRISPR
ab07854	No_CRISPR
ab07855	No_CRISPR
ab07857	No_CRISPR
ab07858	No_CRISPR
ab07859	No_CRISPR
ab07860	No_CRISPR
ab07861	No_CRISPR
ab07863	No_CRISPR
ab07864	No_CRISPR
ab07865	No_CRISPR
ab07867	No_CRISPR
ab07868	No_CRISPR
ab07869	No_CRISPR
ab07870	No_CRISPR
ab07871	No_CRISPR
ab07872	No_CRISPR
ab07873	No_CRISPR
ab07874	No_CRISPR
ab07875	No_CRISPR
ab07876	No_CRISPR
ab07877	No_CRISPR
ab07878	No_CRISPR
ab07879	No_CRISPR
ab07880	No_CRISPR
ab07881	No_CRISPR
ab07882	No_CRISPR
ab07884	No_CRISPR
ab07885	No_CRISPR
ab07886	No_CRISPR
ab07887	No_CRISPR
ab07888	No_CRISPR
ab07889	No_CRISPR
ab07890	No_CRISPR
ab07891	No_CRISPR
ab07892	No_CRISPR
ab07893	No_CRISPR
ab07894	No_CRISPR
ab07895	No_CRISPR
ab07896	No_CRISPR
ab07897	No_CRISPR
ab07898	No_CRISPR
ab07899	No_CRISPR
ab07900	No_CRISPR
ab07901	No_CRISPR
ab07902	No_CRISPR
ab07903	No_CRISPR
ab07904	No_CRISPR
ab07905	No_CRISPR
ab07906	No_CRISPR
ab07907	No_CRISPR
ab07908	No_CRISPR
ab07909	No_CRISPR
ab07911	No_CRISPR
ab07913	No_CRISPR
ab07914	No_CRISPR
ab07915	No_CRISPR
ab07916	No_CRISPR
ab07917	No_CRISPR
ab07918	No_CRISPR
ab07921	No_CRISPR
ab07922	No_CRISPR
ab07924	No_CRISPR
ab07926	No_CRISPR
ab07927	No_CRISPR
ab07928	No_CRISPR
ab07930	No_CRISPR
ab07931	No_CRISPR
ab07932	No_CRISPR
ab07933	No_CRISPR
ab07935	No_CRISPR
ab07936	No_CRISPR
ab07937	No_CRISPR
ab07938	No_CRISPR
ab07939	No_CRISPR
ab07940	No_CRISPR
ab07941	No_CRISPR
ab07942	No_CRISPR
ab07943	No_CRISPR
ab07946	No_CRISPR
ab07947	No_CRISPR
ab07948	No_CRISPR
ab07949	No_CRISPR
ab07951	No_CRISPR
ab07952	No_CRISPR
ab07953	No_CRISPR
ab07954	No_CRISPR
ab07955	No_CRISPR
ab07956	No_CRISPR
ab07957	No_CRISPR
ab07958	No_CRISPR
ab07959	No_CRISPR
ab07960	No_CRISPR
ab07961	No_CRISPR
ab07962	No_CRISPR
ab07963	No_CRISPR
ab07964	No_CRISPR
ab07966	No_CRISPR
ab07967	No_CRISPR
ab07968	No_CRISPR
ab07969	No_CRISPR
ab07972	No_CRISPR
ab07973	No_CRISPR
ab07974	No_CRISPR
ab07975	No_CRISPR
ab07976	No_CRISPR
ab07977	No_CRISPR
ab07979	No_CRISPR
ab07981	No_CRISPR
ab07982	No_CRISPR
ab07983	No_CRISPR
ab07984	No_CRISPR
ab07985	No_CRISPR
ab07986	No_CRISPR
ab07987	No_CRISPR
ab07988	No_CRISPR
ab07989	No_CRISPR
ab07990	No_CRISPR
ab07991	No_CRISPR
ab07992	No_CRISPR
ab07993	No_CRISPR
ab07994	No_CRISPR
ab07995	No_CRISPR
ab07996	No_CRISPR
ab07998	No_CRISPR
ab08006	No_CRISPR
ab08007	No_CRISPR
ab08009	No_CRISPR
ab08014	No_CRISPR
ab08015	No_CRISPR
ab08016	No_CRISPR
ab08019	No_CRISPR
ab08021	No_CRISPR
ab08022	No_CRISPR
ab08023	No_CRISPR
ab08024	No_CRISPR
ab08025	No_CRISPR
ab08026	No_CRISPR
ab08027	No_CRISPR
ab08028	No_CRISPR
ab08029	No_CRISPR
ab08030	No_CRISPR
ab08031	No_CRISPR
ab08032	No_CRISPR
ab08033	No_CRISPR
ab08034	No_CRISPR
ab08035	No_CRISPR
ab08037	No_CRISPR
ab08038	No_CRISPR
ab08042	No_CRISPR
ab08043	No_CRISPR
ab08044	No_CRISPR
ab08045	No_CRISPR
ab08046	No_CRISPR
ab08047	No_CRISPR
ab08048	No_CRISPR
ab08049	No_CRISPR
ab08052	No_CRISPR
ab08053	No_CRISPR
ab08054	No_CRISPR
ab08055	No_CRISPR
ab08056	No_CRISPR
ab08057	No_CRISPR
ab08058	No_CRISPR
ab08059	No_CRISPR
ab08063	No_CRISPR
ab08064	No_CRISPR
ab08065	No_CRISPR
ab08066	No_CRISPR
ab08067	No_CRISPR
ab08073	No_CRISPR
ab08074	No_CRISPR
ab08075	No_CRISPR
ab08077	No_CRISPR
ab08079	No_CRISPR
ab08080	No_CRISPR
ab08082	No_CRISPR
ab08084	No_CRISPR
ab08085	No_CRISPR
ab08087	No_CRISPR
ab08088	No_CRISPR
ab08089	No_CRISPR
ab08090	No_CRISPR
ab08091	No_CRISPR
ab08092	No_CRISPR
ab08093	No_CRISPR
ab08095	No_CRISPR
ab08096	No_CRISPR
ab08097	No_CRISPR
ab08098	No_CRISPR
ab08099	No_CRISPR
ab08100	No_CRISPR
ab08101	No_CRISPR
ab08102	No_CRISPR
ab08103	No_CRISPR
ab08104	No_CRISPR
ab08105	No_CRISPR
ab08106	No_CRISPR
ab08107	No_CRISPR
ab08108	No_CRISPR
ab08109	No_CRISPR
ab08110	No_CRISPR
ab08111	No_CRISPR
ab08112	No_CRISPR
ab08113	No_CRISPR
ab08114	No_CRISPR
ab08115	No_CRISPR
ab08116	No_CRISPR
ab08117	No_CRISPR
ab08118	No_CRISPR
ab08119	No_CRISPR
ab08120	No_CRISPR
ab08121	No_CRISPR
ab08122	No_CRISPR
ab08123	No_CRISPR
ab08124	No_CRISPR
ab08125	No_CRISPR
ab08126	No_CRISPR
ab08127	No_CRISPR
ab08128	No_CRISPR
ab08129	No_CRISPR
ab08130	No_CRISPR
ab08131	No_CRISPR
ab08132	No_CRISPR
ab08133	No_CRISPR
ab08134	No_CRISPR
ab08135	No_CRISPR
ab08137	No_CRISPR
ab08139	No_CRISPR
ab08140	No_CRISPR
ab08141	No_CRISPR
ab08142	No_CRISPR
ab08143	No_CRISPR
ab08144	No_CRISPR
ab08145	No_CRISPR
ab08146	No_CRISPR
ab08147	No_CRISPR
ab08149	No_CRISPR
ab08150	No_CRISPR
ab08151	No_CRISPR
ab08153	No_CRISPR
ab08154	No_CRISPR
ab08155	No_CRISPR
ab08156	No_CRISPR
ab08157	No_CRISPR
ab08158	No_CRISPR
ab08159	No_CRISPR
ab08160	No_CRISPR
ab08161	No_CRISPR
ab08162	No_CRISPR
ab08163	No_CRISPR
ab08164	No_CRISPR
ab08165	No_CRISPR
ab08166	No_CRISPR
ab08167	No_CRISPR
ab08168	No_CRISPR
ab08169	No_CRISPR
ab08170	No_CRISPR
ab08171	No_CRISPR
ab08172	No_CRISPR
ab08173	No_CRISPR
ab08174	No_CRISPR
ab08175	No_CRISPR
ab08176	No_CRISPR
ab08177	No_CRISPR
ab08178	No_CRISPR
ab08179	No_CRISPR
ab08180	No_CRISPR
ab08181	No_CRISPR
ab08182	No_CRISPR
ab08184	No_CRISPR
ab08185	No_CRISPR
ab08186	No_CRISPR
ab08187	No_CRISPR
ab08188	No_CRISPR
ab08189	No_CRISPR
ab08190	No_CRISPR
ab08191	No_CRISPR
ab08192	No_CRISPR
ab08193	No_CRISPR
ab08194	No_CRISPR
ab08195	No_CRISPR
ab08196	No_CRISPR
ab08197	No_CRISPR
ab08198	No_CRISPR
ab08199	No_CRISPR
ab08200	No_CRISPR
ab08201	No_CRISPR
ab08202	No_CRISPR
ab08203	No_CRISPR
ab08204	No_CRISPR
ab08205	No_CRISPR
ab08206	No_CRISPR
ab08207	No_CRISPR
ab08208	No_CRISPR
ab08209	No_CRISPR
ab08210	No_CRISPR
ab08211	No_CRISPR
ab08212	No_CRISPR
ab08213	No_CRISPR
ab08214	No_CRISPR
ab08215	No_CRISPR
ab08216	No_CRISPR
ab08217	No_CRISPR
ab08218	No_CRISPR
ab08219	No_CRISPR
ab08220	No_CRISPR
ab08221	No_CRISPR
ab08222	No_CRISPR
ab08223	No_CRISPR
ab08224	No_CRISPR
ab08225	No_CRISPR
ab08226	No_CRISPR
ab08227	No_CRISPR
ab08228	No_CRISPR
ab08229	No_CRISPR
ab08230	No_CRISPR
ab08231	No_CRISPR
ab08232	No_CRISPR
ab08233	No_CRISPR
ab08234	No_CRISPR
ab08235	No_CRISPR
ab08236	No_CRISPR
ab08237	No_CRISPR
ab08238	No_CRISPR
ab08239	No_CRISPR
ab08240	No_CRISPR
ab08241	No_CRISPR
ab08242	No_CRISPR
ab08243	No_CRISPR
ab08244	No_CRISPR
ab08245	No_CRISPR
ab08246	No_CRISPR
ab08247	No_CRISPR
ab08248	No_CRISPR
ab08249	No_CRISPR
ab08250	No_CRISPR
ab08251	No_CRISPR
ab08252	No_CRISPR
ab08253	No_CRISPR
ab08254	No_CRISPR
ab08255	No_CRISPR
ab08256	No_CRISPR
ab08257	No_CRISPR
ab08258	No_CRISPR
ab08259	No_CRISPR
ab08260	No_CRISPR
ab08261	No_CRISPR
ab08262	No_CRISPR
ab08263	No_CRISPR
ab08265	No_CRISPR
ab08266	No_CRISPR
ab08267	No_CRISPR
ab08268	No_CRISPR
ab08269	No_CRISPR
ab08270	No_CRISPR
ab08271	No_CRISPR
ab08272	No_CRISPR
ab08273	No_CRISPR
ab08274	No_CRISPR
ab08275	No_CRISPR
ab08276	No_CRISPR
ab08277	No_CRISPR
ab08278	No_CRISPR
ab08279	No_CRISPR
ab08280	No_CRISPR
ab08281	No_CRISPR
ab08282	No_CRISPR
ab08283	No_CRISPR
ab08284	No_CRISPR
ab08285	No_CRISPR
ab08286	No_CRISPR
ab08287	No_CRISPR
ab08288	No_CRISPR
ab08289	No_CRISPR
ab08290	No_CRISPR
ab08291	No_CRISPR
ab08292	No_CRISPR
ab08293	No_CRISPR
ab08294	No_CRISPR
ab08295	No_CRISPR
ab08296	No_CRISPR
ab08297	No_CRISPR
ab08298	No_CRISPR
ab08299	No_CRISPR
ab08300	No_CRISPR
ab08301	No_CRISPR
ab08302	No_CRISPR
ab08303	No_CRISPR
ab08304	No_CRISPR
ab08305	No_CRISPR
ab08306	No_CRISPR
ab08307	No_CRISPR
ab08308	No_CRISPR
ab08309	No_CRISPR
ab08310	No_CRISPR
ab08311	No_CRISPR
ab08312	No_CRISPR
ab08313	No_CRISPR
ab08314	No_CRISPR
ab08316	No_CRISPR
ab08317	No_CRISPR
ab08318	No_CRISPR
ab08319	No_CRISPR
ab08320	No_CRISPR
ab08321	No_CRISPR
ab08323	No_CRISPR
ab08326	No_CRISPR
ab08327	No_CRISPR
ab08328	No_CRISPR
ab08329	No_CRISPR
ab08330	No_CRISPR
ab08331	No_CRISPR
ab08333	No_CRISPR
ab08334	No_CRISPR
ab08335	No_CRISPR
ab08336	No_CRISPR
ab08337	No_CRISPR
ab08338	No_CRISPR
ab08339	No_CRISPR
ab08341	No_CRISPR
ab08343	No_CRISPR
ab08344	No_CRISPR
ab08346	No_CRISPR
ab08347	No_CRISPR
ab08348	No_CRISPR
ab08349	No_CRISPR
ab08351	No_CRISPR
ab08352	No_CRISPR
ab08353	No_CRISPR
ab08354	No_CRISPR
ab08355	No_CRISPR
ab08356	No_CRISPR
ab08357	No_CRISPR
ab08359	No_CRISPR
ab08360	No_CRISPR
ab08361	No_CRISPR
ab08363	No_CRISPR
ab08365	No_CRISPR
ab08367	No_CRISPR
ab08368	No_CRISPR
ab08369	No_CRISPR
ab08370	No_CRISPR
ab08371	No_CRISPR
ab08372	No_CRISPR
ab08373	No_CRISPR
ab08374	No_CRISPR
ab08375	No_CRISPR
ab08376	No_CRISPR
ab08377	No_CRISPR
ab08378	No_CRISPR
ab08380	No_CRISPR
ab08381	No_CRISPR
ab08382	No_CRISPR
ab08383	No_CRISPR
ab08384	No_CRISPR
ab08385	No_CRISPR
ab08386	No_CRISPR
ab08387	No_CRISPR
ab08388	No_CRISPR
ab08390	No_CRISPR
ab08391	No_CRISPR
ab08392	No_CRISPR
ab08393	No_CRISPR
ab08394	No_CRISPR
ab08395	No_CRISPR
ab08397	No_CRISPR
ab08399	No_CRISPR
ab08400	No_CRISPR
ab08401	No_CRISPR
ab08402	No_CRISPR
ab08404	No_CRISPR
ab08405	No_CRISPR
ab08406	No_CRISPR
ab08407	No_CRISPR
ab08408	No_CRISPR
ab08409	No_CRISPR
ab08410	No_CRISPR
ab08411	No_CRISPR
ab08412	No_CRISPR
ab08413	No_CRISPR
ab08414	No_CRISPR
ab08415	No_CRISPR
ab08416	No_CRISPR
ab08417	No_CRISPR
ab08418	No_CRISPR
ab08419	No_CRISPR
ab08421	No_CRISPR
ab08422	No_CRISPR
ab08423	No_CRISPR
ab08424	No_CRISPR
ab08425	No_CRISPR
ab08426	No_CRISPR
ab08427	No_CRISPR
ab08428	No_CRISPR
ab08429	No_CRISPR
ab08432	No_CRISPR
ab08433	No_CRISPR
ab08434	No_CRISPR
ab08435	No_CRISPR
ab08436	No_CRISPR
ab08437	No_CRISPR
ab08438	No_CRISPR
ab08439	No_CRISPR
ab08440	No_CRISPR
ab08441	No_CRISPR
ab08442	No_CRISPR
ab08443	No_CRISPR
ab08444	No_CRISPR
ab08447	No_CRISPR
ab08448	No_CRISPR
ab08449	No_CRISPR
ab08450	No_CRISPR
ab08451	No_CRISPR
ab08452	No_CRISPR
ab08453	No_CRISPR
ab08454	No_CRISPR
ab08455	No_CRISPR
ab08456	No_CRISPR
ab08457	No_CRISPR
ab08458	No_CRISPR
ab08459	No_CRISPR
ab08461	No_CRISPR
ab08462	No_CRISPR
ab08464	No_CRISPR
ab08465	No_CRISPR
ab08466	No_CRISPR
ab08467	No_CRISPR
ab08469	No_CRISPR
ab08470	No_CRISPR
ab08471	No_CRISPR
ab08472	No_CRISPR
ab08473	No_CRISPR
ab08477	No_CRISPR
ab08478	No_CRISPR
ab08479	No_CRISPR
ab08480	No_CRISPR
ab08481	No_CRISPR
ab08482	No_CRISPR
ab08483	No_CRISPR
ab08484	No_CRISPR
ab08485	No_CRISPR
ab08487	No_CRISPR
ab08488	No_CRISPR
ab08489	No_CRISPR
ab08491	No_CRISPR
ab08493	No_CRISPR
ab08494	No_CRISPR
ab08495	No_CRISPR
ab08496	No_CRISPR
ab08497	No_CRISPR
ab08498	No_CRISPR
ab08499	No_CRISPR
ab08500	No_CRISPR
ab08501	No_CRISPR
ab08502	No_CRISPR
ab08503	No_CRISPR
ab08504	No_CRISPR
ab08505	No_CRISPR
ab08506	No_CRISPR
ab08507	No_CRISPR
ab08508	No_CRISPR
ab08509	No_CRISPR
ab08510	No_CRISPR
ab08511	No_CRISPR
ab08512	No_CRISPR
ab08513	No_CRISPR
ab08514	No_CRISPR
ab08515	No_CRISPR
ab08516	No_CRISPR
ab08517	No_CRISPR
ab08518	No_CRISPR
ab08519	No_CRISPR
ab08520	No_CRISPR
ab08521	No_CRISPR
ab08522	No_CRISPR
ab08523	No_CRISPR
ab08525	No_CRISPR
ab08526	No_CRISPR
ab08528	No_CRISPR
ab08529	No_CRISPR
ab08530	No_CRISPR
ab08531	No_CRISPR
ab08532	No_CRISPR
ab08533	No_CRISPR
ab08534	No_CRISPR
ab08535	No_CRISPR
ab08536	No_CRISPR
ab08537	No_CRISPR
ab08538	No_CRISPR
ab08539	No_CRISPR
ab08540	No_CRISPR
ab08541	No_CRISPR
ab08542	No_CRISPR
ab08543	No_CRISPR
ab08545	No_CRISPR
ab08546	No_CRISPR
ab08547	No_CRISPR
ab08548	No_CRISPR
ab08549	No_CRISPR
ab08550	No_CRISPR
ab08554	No_CRISPR
ab08555	No_CRISPR
ab08556	No_CRISPR
ab08557	No_CRISPR
ab08558	No_CRISPR
ab08559	No_CRISPR
ab08560	No_CRISPR
ab08561	No_CRISPR
ab08562	No_CRISPR
ab08563	No_CRISPR
ab08564	No_CRISPR
ab08565	No_CRISPR
ab08566	No_CRISPR
ab08567	No_CRISPR
ab08568	No_CRISPR
ab08569	No_CRISPR
ab08570	No_CRISPR
ab08571	No_CRISPR
ab08572	No_CRISPR
ab08573	No_CRISPR
ab08574	No_CRISPR
ab08575	No_CRISPR
ab08576	No_CRISPR
ab08577	No_CRISPR
ab08578	No_CRISPR
ab08579	No_CRISPR
ab08580	No_CRISPR
ab08581	No_CRISPR
ab08582	No_CRISPR
ab08583	No_CRISPR
ab08584	No_CRISPR
ab08585	No_CRISPR
ab08586	No_CRISPR
ab08587	No_CRISPR
ab08588	No_CRISPR
ab08590	No_CRISPR
ab08593	No_CRISPR
ab08594	No_CRISPR
ab08595	No_CRISPR
ab08596	No_CRISPR
ab08597	No_CRISPR
ab08598	No_CRISPR
ab08599	No_CRISPR
ab08600	No_CRISPR
ab08601	No_CRISPR
ab08602	No_CRISPR
ab08605	No_CRISPR
ab08606	No_CRISPR
ab08607	No_CRISPR
ab08608	No_CRISPR
ab08609	No_CRISPR
ab08610	No_CRISPR
ab08611	No_CRISPR
ab08612	No_CRISPR
ab08613	No_CRISPR
ab08614	No_CRISPR
ab08615	No_CRISPR
ab08616	No_CRISPR
ab08620	No_CRISPR
ab08623	No_CRISPR
ab08628	No_CRISPR
ab08629	No_CRISPR
ab08630	No_CRISPR
ab08631	No_CRISPR
ab08632	No_CRISPR
ab08633	No_CRISPR
ab08634	No_CRISPR
ab08638	No_CRISPR
ab08639	No_CRISPR
ab08640	No_CRISPR
ab08641	No_CRISPR
ab08642	No_CRISPR
ab08643	No_CRISPR
ab08644	No_CRISPR
ab08645	No_CRISPR
ab08647	No_CRISPR
ab08648	No_CRISPR
ab08649	No_CRISPR
ab08650	No_CRISPR
ab08651	No_CRISPR
ab08652	No_CRISPR
ab08653	No_CRISPR
ab08654	No_CRISPR
ab08655	No_CRISPR
ab08656	No_CRISPR
ab08657	No_CRISPR
ab08659	No_CRISPR
ab08662	No_CRISPR
ab08663	No_CRISPR
ab08666	No_CRISPR
ab08667	No_CRISPR
ab08668	No_CRISPR
ab08669	No_CRISPR
ab08670	No_CRISPR
ab08671	No_CRISPR
ab08672	No_CRISPR
